,receptor,family,type,gene
2319,Uncoupling protein 5,Mitochondrial uncoupling proteins,transporter,['Slc25a14']
2320,KMCP1,Mitochondrial uncoupling proteins,transporter,['Slc25a30']
2321,NET,Monoamine transporter subfamily,transporter,['Slc6a2']
2322,DAT,Monoamine transporter subfamily,transporter,['Slc6a3']
2323,SERT,Monoamine transporter subfamily,transporter,['Slc6a4']
2324,sodium/potassium-transporting ATPase subunit α-1,Na+/K+-ATPases,transporter,['Atp1a1']
2325,sodium/potassium-transporting ATPase subunit α-2,Na+/K+-ATPases,transporter,['Atp1a2']
2326,sodium/potassium-transporting ATPase subunit α-3,Na+/K+-ATPases,transporter,['Atp1a3']
2327,sodium/potassium-transporting ATPase subunit α-4,Na+/K+-ATPases,transporter,['Atp1a4']
2328,sodium/potassium-transporting ATPase subunit β-1,Na+/K+-ATPases,transporter,['Atp1b1']
2329,sodium/potassium-transporting ATPase subunit β-2,Na+/K+-ATPases,transporter,['Atp1b2']
2330,sodium/potassium-transporting ATPase subunit β-3,Na+/K+-ATPases,transporter,['Atp1b3']
2331,sodium/potassium-transporting ATPase subunit γ,Na+/K+-ATPases,transporter,['Fxyd2']
2332,B0AT1,Neutral amino acid transporter subfamily,transporter,['Slc6a19']
2333,B0AT2,Neutral amino acid transporter subfamily,transporter,['Slc6a15']
2334,B0AT3,Neutral amino acid transporter subfamily,transporter,['Slc6a18']
2335,NTT5,Neutral amino acid transporter subfamily,transporter,['Slc6a16']
2336,NTT4,Neutral amino acid transporter subfamily,transporter,['Slc6a17']
2337,SIT1,Neutral amino acid transporter subfamily,transporter,"['Slc6a20b', 'Slc6a20a']"
2338,Organic anion transporter 1,Organic anion transporters (OATs),transporter,['Slc22a6']
2339,Organic anion transporter 2,Organic anion transporters (OATs),transporter,['Slc22a7']
2340,Organic anion transporter 3,Organic anion transporters (OATs),transporter,['Slc22a8']
2341,Organic anion transporter 7,Organic anion transporters (OATs),transporter,"['Slc22a19', 'Slc22a30', 'Slc22a26', 'Slc22a28', 'Slc22a27', 'Slc22a29']"
2342,Organic cation transporter 1,Organic cation transporters (OCT),transporter,['Slc22a1']
2343,Organic cation transporter 2,Organic cation transporters (OCT),transporter,['Slc22a2']
2344,Organic cation transporter 3,Organic cation transporters (OCT),transporter,['Slc22a3']
2345,Organic cation/carnitine transporter 1,Organic zwitterions/cation transporters (OCTN),transporter,['Slc22a4']
2346,Organic cation/carnitine transporter 2,Organic zwitterions/cation transporters (OCTN),transporter,"['Slc22a5', 'Slc22a21']"
2347,Carnitine transporter 2,Organic zwitterions/cation transporters (OCTN),transporter,['Slc22a16']
2348,Organic cation transporter-like 3,Orphan or poorly characterized SLC22 family members,transporter,"['Slc22a13', 'Slc22a13b']"
2349,Organic cation transporter-like 4,Orphan or poorly characterized SLC22 family members,transporter,['Slc22a14']
2350,Fly-like putative transporter 1,Orphan or poorly characterized SLC22 family members,transporter,['Slc22a15']
2351,Brain-type organic cation transporter,Orphan or poorly characterized SLC22 family members,transporter,['Slc22a17']
2352,Organic cation transporter-like 2,Orphan or poorly characterized SLC22 family members,transporter,['Slc22a18']
2353,SLC22A23,Orphan or poorly characterized SLC22 family members,transporter,['Slc22a23']
2354,Probable sodium-coupled neutral amino acid transporter 6,Orphan SLC38 transporters,transporter,['Slc38a6']
2355,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,transporter,['Slc38a7']
2356,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,transporter,['Slc38a8']
2357,Putative sodium-coupled neutral amino acid transporter 9,Orphan SLC38 transporters,transporter,['Slc38a9']
2358,Putative sodium-coupled neutral amino acid transporter 10,Orphan SLC38 transporters,transporter,['Slc38a10']
2359,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,transporter,['Slc38a11']
2360,Prestin,Other SLC26 anion exchangers,transporter,['Slc26a5']
2361,Tat1,Other SLC26 anion exchangers,transporter,['Slc26a8']
2362,SLC26A10,Other SLC26 anion exchangers,transporter,['Slc26a10']
2363,KBAT,Other SLC26 anion exchangers,transporter,['Slc26a11']
2364,Phospholipid-transporting ATPase IA,Phospholipid-transporting ATPases,transporter,['Atp8a1']
2365,Phospholipid-transporting ATPase IB,Phospholipid-transporting ATPases,transporter,['Atp8a2']
2366,Phospholipid-transporting ATPase IC,Phospholipid-transporting ATPases,transporter,['Atp8b1']
2367,Phospholipid-transporting ATPase ID,Phospholipid-transporting ATPases,transporter,['Atp8b2']
2368,Phospholipid-transporting ATPase IK,Phospholipid-transporting ATPases,transporter,['Atp8b3']
2369,Probable phospholipid-transporting ATPase IM,Phospholipid-transporting ATPases,transporter,['Atp8b4']
2370,Probable phospholipid-transporting ATPase IIA,Phospholipid-transporting ATPases,transporter,['Atp9a']
2371,Probable phospholipid-transporting ATPase IIB,Phospholipid-transporting ATPases,transporter,['Atp9b']
2372,Probable phospholipid-transporting ATPase VA,Phospholipid-transporting ATPases,transporter,['Atp10a']
2373,Probable phospholipid-transporting ATPase VB,Phospholipid-transporting ATPases,transporter,['Atp10b']
2374,Probable phospholipid-transporting ATPase VD,Phospholipid-transporting ATPases,transporter,['Atp10d']
2375,Probable phospholipid-transporting ATPase IH,Phospholipid-transporting ATPases,transporter,['Atp11a']
2376,Probable phospholipid-transporting ATPase IF,Phospholipid-transporting ATPases,transporter,['Atp11b']
2377,Phospholipid-transporting ATPase IG,Phospholipid-transporting ATPases,transporter,['Atp11c']
2378,Proton myo-inositol cotransporter,Proton-coupled inositol transporter,transporter,['Slc2a13']
2379,Sat-1,Selective sulphate transporters,transporter,['Slc26a1']
2380,DTDST,Selective sulphate transporters,transporter,['Slc26a2']
2381,Sialin,Sialic acid transporter,transporter,['Slc17a5']
2382,Sodium/bile acid and sulphated solute cotransporter 1,SLC10 family of sodium-bile acid co-transporters,transporter,['Slc10a1']
2383,Sodium/bile acid and sulphated solute cotransporter 2,SLC10 family of sodium-bile acid co-transporters,transporter,['Slc10a2']
2384,Sodium/bile acid and sulphated solute cotransporter 3,SLC10 family of sodium-bile acid co-transporters,transporter,['Slc10a3']
2385,Sodium/bile acid and sulphated solute cotransporter 4,SLC10 family of sodium-bile acid co-transporters,transporter,"['Slc10a4', 'Slc10a4l']"
2386,Sodium/bile acid and sulphated solute cotransporter 5,SLC10 family of sodium-bile acid co-transporters,transporter,['Slc10a5']
2387,Sodium/bile acid and sulphated solute cotransporter 6,SLC10 family of sodium-bile acid co-transporters,transporter,['Slc10a6']
2388,Sodium/bile acid and sulphated solute cotransporter 7,SLC10 family of sodium-bile acid co-transporters,transporter,['Slc10a7']
2389,NRAMP1,SLC11 family of proton-coupled metal ion transporters,transporter,['Slc11a1']
2390,DMT1,SLC11 family of proton-coupled metal ion transporters,transporter,['Slc11a2']
2391,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a1']
2392,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a2']
2393,Na-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a3']
2394,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a4']
2395,K-Cl cotransporter 2,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a5']
2396,K-Cl cotransporter 3,SLC12 family of cation-coupled chloride transporters,transporter,"['Slc12a6', 'Gm21985']"
2397,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a7']
2398,Cation-chloride cotransporter 9,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a8']
2399,Cation-chloride cotransporter 6,SLC12 family of cation-coupled chloride transporters,transporter,['Slc12a9']
2400,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['Slc13a1']
2401,Na+/dicarboxylate cotransporter 1,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['Slc13a2']
2402,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['Slc13a3']
2403,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['Slc13a4']
2404,Na+/citrate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,['Slc13a5']
2405,Erythrocyte urea transporter,SLC14 family of facilitative urea transporters,transporter,['Slc14a1']
2406,Kidney urea transporter,SLC14 family of facilitative urea transporters,transporter,['Slc14a2']
2407,Peptide transporter 1,SLC15 family of peptide transporters,transporter,['Slc15a1']
2408,Peptide transporter 2,SLC15 family of peptide transporters,transporter,['Slc15a2']
2409,Peptide transporter 3,SLC15 family of peptide transporters,transporter,['Slc15a3']
2410,Peptide transporter 4,SLC15 family of peptide transporters,transporter,['Slc15a4']
2411,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,transporter,['Slc16a1']
2412,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,transporter,['Slc16a7']
2413,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,transporter,['Slc16a8']
2414,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,transporter,['Slc16a3']
2415,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,transporter,['Slc16a4']
2416,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,transporter,['Slc16a5']
2417,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,transporter,['Slc16a6']
2418,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,transporter,['Slc16a2']
2419,Monocarboxylate transporter 9,SLC16 family of monocarboxylate transporters,transporter,['Slc16a9']
2420,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,transporter,['Slc16a10']
2421,Monocarboxylate transporter 11,SLC16 family of monocarboxylate transporters,transporter,['Slc16a11']
2422,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,transporter,['Slc16a12']
2423,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,transporter,['Slc16a13']
2424,Monocarboxylate transporter 14,SLC16 family of monocarboxylate transporters,transporter,['Slc16a14']
2425,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,transporter,['Slc18a1']
2426,Vesicular monoamine transporter 2,SLC18 family of vesicular amine transporters,transporter,['Slc18a2']
2427,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,transporter,['Slc18a3']
2428,Vesicular polyamine transporter,SLC18 family of vesicular amine transporters,transporter,['Slc18b1']
2429,Reduced folate transporter 1,SLC19 family of vitamin transporters,transporter,['Slc19a1']
2430,Thiamine transporter 1,SLC19 family of vitamin transporters,transporter,['Slc19a2']
2431,Sodium-dependent phosphate transporter 1,SLC20 family of sodium-dependent phosphate transporters,transporter,['Slc20a1']
2432,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,transporter,['Slc20a2']
2433,Sodium-dependent vitamin C transporter 1,SLC23 family of ascorbic acid transporters,transporter,['Slc23a1']
2434,Sodium-dependent vitamin C transporter 2,SLC23 family of ascorbic acid transporters,transporter,['Slc23a2']
2435,Sodium-dependent vitamin C transporter 3,SLC23 family of ascorbic acid transporters,transporter,['Slc23a3']
2436,Sodium/potassium/calcium exchanger 1,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Slc24a1']
2437,Sodium/potassium/calcium exchanger 2,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Slc24a2']
2438,Sodium/potassium/calcium exchanger 3,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Slc24a3']
2439,Sodium/potassium/calcium exchanger 4,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Slc24a4']
2440,Sodium/potassium/calcium exchanger 5,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Slc24a5']
2441,Sodium/potassium/calcium exchanger 6,SLC24 family of sodium/potassium/calcium exchangers,transporter,['Slc8b1']
2442,Fatty acid transport protein 1,SLC27 family of fatty acid transporters,transporter,['Slc27a1']
2443,Fatty acid transport protein 2,SLC27 family of fatty acid transporters,transporter,['Slc27a2']
2444,Fatty acid transport protein 3,SLC27 family of fatty acid transporters,transporter,['Slc27a3']
2445,Fatty acid transport protein 4,SLC27 family of fatty acid transporters,transporter,['Slc27a4']
2446,Fatty acid transport protein 5,SLC27 family of fatty acid transporters,transporter,['Slc27a5']
2447,Fatty acid transport protein 6,SLC27 family of fatty acid transporters,transporter,['Slc27a6']
2448,Sodium/nucleoside cotransporter 1,SLC28 family,transporter,['Slc28a1']
2449,Sodium/nucleoside cotransporter 2,SLC28 family,transporter,"['Slc28a2', 'Slc28a2b']"
2450,Solute carrier family 28 member 3,SLC28 family,transporter,['Slc28a3']
2451,Equilibrative nucleoside transporter 1,SLC29 family,transporter,['Slc29a1']
2452,Equilibrative nucleoside transporter 2,SLC29 family,transporter,['Slc29a2']
2453,Equilibrative nucleoside transporter 3,SLC29 family,transporter,['Slc29a3']
2454,Plasma membrane monoamine transporter,SLC29 family,transporter,['Slc29a4']
2455,Zinc transporter 1,SLC30 zinc transporter family,transporter,['Slc30a1']
2456,Zinc transporter 2,SLC30 zinc transporter family,transporter,['Slc30a2']
2457,Zinc transporter 3,SLC30 zinc transporter family,transporter,['Slc30a3']
2458,Zinc transporter 4,SLC30 zinc transporter family,transporter,['Slc30a4']
2459,Zinc transporter 5,SLC30 zinc transporter family,transporter,['Slc30a5']
2460,Zinc transporter 6,SLC30 zinc transporter family,transporter,['Slc30a6']
2461,Zinc transporter 7,SLC30 zinc transporter family,transporter,['Slc30a7']
2462,Zinc transporter 8,SLC30 zinc transporter family,transporter,['Slc30a8']
2463,Zinc transporter 9,SLC30 zinc transporter family,transporter,['Slc30a9']
2464,Zinc transporter 10,SLC30 zinc transporter family,transporter,['Slc30a10']
2465,Copper transporter 1,SLC31 family of copper transporters,transporter,['Slc31a1']
2466,Copper transporter 2,SLC31 family of copper transporters,transporter,['Slc31a2']
2467,Vesicular inhibitory amino acid transporter,SLC32 vesicular inhibitory amino acid transporter,transporter,['Slc32a1']
2468,AcetylCoA transporter,SLC33 acetylCoA transporter,transporter,['Slc33a1']
2469,Sodium phosphate 1,SLC34 family of sodium phosphate co-transporters,transporter,['Slc34a1']
2470,Sodium phosphate 2,SLC34 family of sodium phosphate co-transporters,transporter,['Slc34a2']
2471,Sodium phosphate 3,SLC34 family of sodium phosphate co-transporters,transporter,['Slc34a3']
2472,CMP-sialic acid transporter,SLC35 family of nucleotide sugar transporters,transporter,['Slc35a1']
2473,UDP-galactose transporter,SLC35 family of nucleotide sugar transporters,transporter,['Slc35a2']
2474,UDP-N-acetylglucosamine transporter,SLC35 family of nucleotide sugar transporters,transporter,"['Slc35a3', 'Gm43191']"
2475,MGC2541,SLC35 family of nucleotide sugar transporters,transporter,['Slc35a4']
2476,FLJ11130,SLC35 family of nucleotide sugar transporters,transporter,['Slc35a5']
2477,UGTREL1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35b1']
2478,PAPS transporter 1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35b2']
2479,PAPS transporter 2,SLC35 family of nucleotide sugar transporters,transporter,['Slc35b3']
2480,YEA,SLC35 family of nucleotide sugar transporters,transporter,['Slc35b4']
2481,GDP-Fucose transporter,SLC35 family of nucleotide sugar transporters,transporter,['Slc35c1']
2482,OVCOV1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35c2']
2483,UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter,SLC35 family of nucleotide sugar transporters,transporter,['Slc35d1']
2484,HFRC1,SLC35 family of nucleotide sugar transporters,transporter,"['Slc35d2', 'Slc35d2']"
2485,Fringe connection-like protein 1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35d3']
2486,solute carrier family 35 member E1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35e1']
2487,solute carrier family 35 member E2B,SLC35 family of nucleotide sugar transporters,transporter,['Slc35e2']
2488,solute carrier family 35 member E3,SLC35 family of nucleotide sugar transporters,transporter,['Slc35e3']
2489,solute carrier family 35 member E4,SLC35 family of nucleotide sugar transporters,transporter,['Slc35e4']
2490,solute carrier family 35 member F1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35f1']
2491,solute carrier family 35 member F2,SLC35 family of nucleotide sugar transporters,transporter,['Slc35f2']
2492,solute carrier family 35 member F3,SLC35 family of nucleotide sugar transporters,transporter,['Slc35f3']
2493,solute carrier family 35 member F4,SLC35 family of nucleotide sugar transporters,transporter,['Slc35f4']
2494,solute carrier family 35 member F5,SLC35 family of nucleotide sugar transporters,transporter,['Slc35f5']
2495,solute carrier family 35 member F6,SLC35 family of nucleotide sugar transporters,transporter,['Slc35f6']
2496,solute carrier family 35 member G1,SLC35 family of nucleotide sugar transporters,transporter,['Slc35g1']
2497,solute carrier family 35 member G2,SLC35 family of nucleotide sugar transporters,transporter,['Slc35g2']
2498,solute carrier family 35 member G3,SLC35 family of nucleotide sugar transporters,transporter,['Slc35g3']
2499,solute carrier family 35 member G4,SLC35 family of nucleotide sugar transporters,transporter,['Slc35g3']
2500,solute carrier family 35 member G5,SLC35 family of nucleotide sugar transporters,transporter,['Slc35g3']
2501,solute carrier family 35 member G6,SLC35 family of nucleotide sugar transporters,transporter,['Slc35g3']
2502,Proton-coupled Amino acid Transporter 1,SLC36 family of proton-coupled amino acid transporters,transporter,['Slc36a1']
2503,Proton-coupled Amino acid Transporter 2,SLC36 family of proton-coupled amino acid transporters,transporter,['Slc36a2']
2504,Proton-coupled Amino acid Transporter 3,SLC36 family of proton-coupled amino acid transporters,transporter,['Slc36a3']
2505,Proton-coupled Amino acid Transporter 4,SLC36 family of proton-coupled amino acid transporters,transporter,['Slc36a4']
2506,Glycerol-3-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,transporter,['Slc37a1']
2507,Sugar phosphate exchanger 2,SLC37 family of phosphosugar/phosphate exchangers,transporter,['Slc37a2']
2508,Glucose-6-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,transporter,['Slc37a4']
2509,Zinc transporter 1,SLC39 family of metal ion transporters,transporter,['Slc39a1']
2510,Zinc transporter 2,SLC39 family of metal ion transporters,transporter,['Slc39a2']
2511,Zinc transporter 3,SLC39 family of metal ion transporters,transporter,['Slc39a3']
2512,Zinc transporter 4,SLC39 family of metal ion transporters,transporter,['Slc39a4']
2513,Zinc transporter 5,SLC39 family of metal ion transporters,transporter,['Slc39a5']
2514,Zinc transporter 6,SLC39 family of metal ion transporters,transporter,['Slc39a6']
2515,Zinc transporter 7,SLC39 family of metal ion transporters,transporter,['Slc39a7']
2516,Zinc transporter 8,SLC39 family of metal ion transporters,transporter,['Slc39a8']
2517,Zinc transporter 9,SLC39 family of metal ion transporters,transporter,['Slc39a9']
2518,Zinc transporter 10,SLC39 family of metal ion transporters,transporter,['Slc39a10']
2519,Zinc transporter 11,SLC39 family of metal ion transporters,transporter,['Slc39a11']
2520,Zinc transporter 12,SLC39 family of metal ion transporters,transporter,['Slc39a12']
2521,Zinc transporter 13,SLC39 family of metal ion transporters,transporter,['Slc39a13']
2522,Zinc transporter 14,SLC39 family of metal ion transporters,transporter,['Slc39a14']
2523,rBAT,SLC3 family,transporter,['Slc3a1']
2524,4F2hc,SLC3 family,transporter,['Slc3a2']
2525,Ferroportin,SLC40 iron transporter,transporter,['Slc40a1']
2526,Solute carrier family 41 member 1,SLC41 family of divalent cation transporters,transporter,['Slc41a1']
2527,Solute carrier family 41 member 2,SLC41 family of divalent cation transporters,transporter,['Slc41a2']
2528,Solute carrier family 41 member 3,SLC41 family of divalent cation transporters,transporter,['Slc41a3']
2529,Ammonium transporter Rh type A,SLC42 family of Rhesus glycoprotein ammonium transporters,transporter,['Rhag']
2530,Ammonium transporter Rh type B,SLC42 family of Rhesus glycoprotein ammonium transporters,transporter,"['Gm38392', 'Rhbg']"
2531,Ammonium transporter Rh type C,SLC42 family of Rhesus glycoprotein ammonium transporters,transporter,['Rhcg']
2532,L-type amino acid transporter 3,SLC43 family of large neutral amino acid transporters,transporter,['Slc43a1']
2533,L-type amino acid transporter 4,SLC43 family of large neutral amino acid transporters,transporter,['Slc43a2']
2534,Solute carrier family 43 member 3,SLC43 family of large neutral amino acid transporters,transporter,['Slc43a3']
2535,Choline transporter-like 1,SLC44 choline transporter-like family,transporter,['Slc44a1']
2536,Choline transporter-like 2,SLC44 choline transporter-like family,transporter,['Slc44a2']
2537,Choline transporter-like 3,SLC44 choline transporter-like family,transporter,['Slc44a3']
2538,Choline transporter-like 4,SLC44 choline transporter-like family,transporter,['Slc44a4']
2539,Choline transporter-like 5,SLC44 choline transporter-like family,transporter,['Slc44a5']
2540,Proton-associated sugar transporter A,SLC45 family of putative sugar transporters,transporter,['Slc45a1']
2541,Membrane-associated transporter protein,SLC45 family of putative sugar transporters,transporter,['Slc45a2']
2542,Solute carrier family 45 member 3,SLC45 family of putative sugar transporters,transporter,['Slc45a3']
2543,Solute carrier family 45 member 4,SLC45 family of putative sugar transporters,transporter,['Slc45a4']
2544,Proton-coupled folate transporter,SLC46 family of folate transporters,transporter,['Slc46a1']
2545,Thymic stromal co-transporter,SLC46 family of folate transporters,transporter,['Slc46a2']
2546,SLC46A3,SLC46 family of folate transporters,transporter,['Slc46a3']
2547,Multidrug and toxin extrusion,SLC47 family of multidrug and toxin extrusion transporters,transporter,['Slc47a1']
2548,Heme transporter,SLC48 heme transporter,transporter,['Slc48a1']
2549,"Feline leukemia virus subgroup C cellular receptor family, member 1",SLC49 family of FLVCR-related heme transporters,transporter,['Flvcr1']
2550,"Feline leukemia virus subgroup C cellular receptor family, member 2",SLC49 family of FLVCR-related heme transporters,transporter,['Flvcr2']
2551,Major facilitator superfamily domain containing 7,SLC49 family of FLVCR-related heme transporters,transporter,['Mfsd7a']
2552,Disrupted in renal carcinoma 2,SLC49 family of FLVCR-related heme transporters,transporter,['Slc49a4']
2553,SLC50 sugar exporter,SLC50 sugar transporter,transporter,['Slc50a1']
2554,Organic solute transporter subunit α,SLC51 family of steroid-derived molecule transporters,transporter,['Slc51a']
2555,Organic solute transporter subunit β,SLC51 family of steroid-derived molecule transporters,transporter,['Slc51b']
2556,solute carrier family 52 member 1,SLC52 family of riboflavin transporters,transporter,['Slc52a2']
2557,solute carrier family 52 member 2,SLC52 family of riboflavin transporters,transporter,['Slc52a2']
2558,solute carrier family 52 member 3,SLC52 family of riboflavin transporters,transporter,['Slc52a3']
2559,xenotropic and polytropic retrovirus receptor 1,SLC53 Phosphate carriers,transporter,['Xpr1']
2560,mitochondrial pyruvate carrier 1,SLC54 Mitochondrial pyruvate carriers,transporter,['Mpc1']
2561,mitochondrial pyruvate carrier 2,SLC54 Mitochondrial pyruvate carriers,transporter,['Mpc2']
2562,leucine zipper and EF-hand containing transmembrane protein 1,SLC55 Mitochondrial cation/proton exchangers,transporter,['Letm1']
2563,leucine zipper and EF-hand containing transmembrane protein 2,SLC55 Mitochondrial cation/proton exchangers,transporter,['Letm2']
2564,LETM1 domain containing 1,SLC55 Mitochondrial cation/proton exchangers,transporter,['Letmd1']
2565,sideroflexin 1,SLC56 Sideroflexins,transporter,['Sfxn1']
2566,sideroflexin 2,SLC56 Sideroflexins,transporter,['Sfxn2']
2567,sideroflexin 3,SLC56 Sideroflexins,transporter,['Sfxn3']
2568,sideroflexin 5,SLC56 Sideroflexins,transporter,['Sfxn5']
2569,NIPA magnesium transporter 1,SLC57 NiPA-like magnesium transporter family,transporter,['Nipa1']
2570,NIPA magnesium transporter 2,SLC57 NiPA-like magnesium transporter family,transporter,['Nipa2']
2571,NIPA like domain containing 1,SLC57 NiPA-like magnesium transporter family,transporter,['Nipal1']
2572,NIPA like domain containing 2,SLC57 NiPA-like magnesium transporter family,transporter,['Nipal2']
2573,NIPA like domain containing 3,SLC57 NiPA-like magnesium transporter family,transporter,['Nipal3']
2574,NIPA like domain containing 4,SLC57 NiPA-like magnesium transporter family,transporter,['Nipal4']
2575,magnesium transporter 1,SLC58 MagT-like magnesium transporter family,transporter,['Magt1']
2576,tumor suppressor candidate 3,SLC58 MagT-like magnesium transporter family,transporter,['Tusc3']
2577,major facilitator superfamily domain containing 2A,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,transporter,['Mfsd2a']
2578,major facilitator superfamily domain containing 2B,SLC59 Sodium-dependent lysophosphatidylcholine symporter family,transporter,['Mfsd2b']
2579,major facilitator superfamily domain containing 4A,SLC60 Glucose transporters,transporter,['Mfsd4a']
2580,major facilitator superfamily domain containing 4B,SLC60 Glucose transporters,transporter,"['Mfsd4b1', 'Mfsd4b5', 'Mfsd4b4']"
2581,major facilitator superfamily domain containing 5,SLC61 Molybdate transporter family,transporter,['Mfsd5']
2582,ANKH inorganic pyrophosphate transport regulator,SLC62 Pyrophosphate transporters,transporter,['Ank']
2583,sphingolipid transporter 1 (putative),SLC63 Sphingosine phosphate transporters,transporter,['Spns1']
2584,sphingolipid transporter 2,SLC63 Sphingosine phosphate transporters,transporter,['Spns2']
2585,sphingolipid transporter 3 (putative),SLC63 Sphingosine phosphate transporters,transporter,['Spns3']
2586,transmembrane protein 165,SLC64 Golgi Ca2+/H+ exchangers,transporter,['Tmem165']
2587,NPC intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,transporter,['Npc1']
2588,NPC1 like intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,transporter,['Npc1l1']
2589,High affinity cationic amino acid transporter 1,SLC7 family,transporter,['Slc7a1']
2590,Low affinity cationic amino acid transporter 2,SLC7 family,transporter,['Slc7a2']
2591,Cationic amino acid transporter 3,SLC7 family,transporter,['Slc7a3']
2592,Cationic amino acid transporter 4,SLC7 family,transporter,['Slc7a4']
2593,Probable cationic amino acid transporter,SLC7 family,transporter,['Slc7a14']
2594,L-type amino acid transporter 1,SLC7 family,transporter,['Slc7a5']
2595,L-type amino acid transporter 2,SLC7 family,transporter,['Slc7a8']
2596,y+L amino acid transporter 1,SLC7 family,transporter,['Slc7a7']
2597,y+L amino acid transporter 2,SLC7 family,transporter,['Slc7a6']
2598,"b0,+-type amino acid transporter 1",SLC7 family,transporter,['Slc7a9']
2599,Asc-type amino acid transporter 1,SLC7 family,transporter,['Slc7a10']
2600,Cystine/glutamate transporter,SLC7 family,transporter,['Slc7a11']
2601,AGT1,SLC7 family,transporter,['Slc7a13']
2602,Sodium/calcium exchanger 1,SLC8 family of sodium/calcium exchangers,transporter,['Slc8a1']
2603,Sodium/calcium exchanger 2,SLC8 family of sodium/calcium exchangers,transporter,['Slc8a2']
2604,Sodium/calcium exchanger 3,SLC8 family of sodium/calcium exchangers,transporter,['Slc8a3']
2605,Sodium/hydrogen exchanger 1,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a1']
2606,Sodium/hydrogen exchanger 2,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a2']
2607,Sodium/hydrogen exchanger 3,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a3']
2608,Sodium/hydrogen exchanger 4,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a4']
2609,Sodium/hydrogen exchanger 5,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a5']
2610,Sodium/hydrogen exchanger 6,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a6']
2611,Sodium/hydrogen exchanger 7,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a7']
2612,Sodium/hydrogen exchanger 8,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a8']
2613,Sodium/hydrogen exchanger 9,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9a9']
2614,solute carrier family 9 member B1,SLC9 family of sodium/hydrogen exchangers,transporter,['Slc9b1']
