,receptor,family,gene
753,sphingosine kinase 1,Sphingosine kinase,"['sphk-1', 'cerk-1']"
754,sphingosine kinase 2,Sphingosine kinase,"['sphk-1', 'cerk-1']"
755,mitogen-activated protein kinase kinase kinase 2,STE11 family,"['sek-1', 'sek-5', 'sek-4']"
756,mitogen-activated protein kinase kinase kinase 3,STE11 family,"['sek-1', 'sek-5', 'sek-4']"
757,mitogen-activated protein kinase kinase kinase 4,STE11 family,"['sek-1', 'sek-5', 'sek-4']"
758,mitogen-activated protein kinase kinase kinase 5,STE11 family,['nsy-1']
759,mitogen-activated protein kinase kinase kinase 6,STE11 family,['nsy-1']
760,mitogen-activated protein kinase kinase 1,STE7 family,['mek-2']
761,mitogen-activated protein kinase kinase 2,STE7 family,['mek-2']
762,mitogen-activated protein kinase kinase 4,STE7 family,"['mkk-4', 'sek-6']"
763,mitogen-activated protein kinase kinase 5,STE7 family,"['sek-5', 'sek-4']"
764,mitogen-activated protein kinase kinase 7,STE7 family,['mek-1']
765,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",Sugar phosphatases,"['pfkb-1.2', 'pfkb-1.1']"
766,proteasome 20S subunit beta 1,T1: Proteasome,['pbs-6']
767,proteasome 20S subunit beta 2,T1: Proteasome,['pbs-4']
768,taspase 1,T2: Glycosylasparaginase precursor,['tasp-1']
769,cyclin dependent kinase 16,TAIRE subfamily,['pct-1']
770,tau tubulin kinase 1,Tau tubulin kinase (TTBK) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
771,tau tubulin kinase 2,Tau tubulin kinase (TTBK) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
772,TBC1 domain containing kinase,TBCK family,['tbck-1']
773,testis specific serine kinase 4,Testis specific kinase (TSSK) family,['F23C8.8']
774,iodotyrosine deiodinase,Thyroid hormone turnover,['sup-18']
775,tousled like kinase 1,Tousled-like kinase (TLK) family,"['tlk-1', 'tlk-1']"
776,"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",Trio family,"['dim-1', 'unc-22']"
777,striated muscle enriched protein kinase,Trio family,"['dim-1', 'unc-22']"
778,twinfilin actin binding protein 1,Twinfilin subfamily,['twf-2']
779,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Type I PIP kinases (1-phosphatidylinositol-4-phosphate 5-kinase family),['ppk-1']
780,UDP glucuronosyltransferase family 1 member A1,UDP glucuronosyltransferases (UGT),"['ugt-1', 'ugt-2', 'ugt-60', 'ugt-17', 'ugt-22', 'ugt-21', 'ugt-33', 'ugt-15', 'ugt-44', 'ugt-34', 'ugt-62', 'ugt-47', 'ugt-30', 'ugt-55', 'ugt-56', 'Y43D4A.2', 'ugt-18', 'ugt-4', 'ugt-5', 'ugt-46', 'ugt-51', 'C03A7.13', 'ugt-63', 'ugt-64', 'ugt-28', 'ugt-27', 'ugt-26', 'ugt-7', 'ugt-48', 'ugt-66', 'ugt-36', 'ugt-39', 'ugt-40', 'ugt-37', 'ugt-38', 'F10D2.8', 'ugt-41', 'ugt-42', 'ugt-61', 'ugt-32', 'ugt-52', 'ugt-13', 'ugt-14', 'ugt-8', 'H23N18.4', 'ugt-19', 'ugt-20', 'ugt-9', 'ugt-12', 'ugt-11', 'ugt-10', 'ugt-29', 'T19H12.12', 'ugt-35']"
781,unc-51 like autophagy activating kinase 1,Unc-51-like kinase (ULK) family,['unc-51']
782,unc-51 like autophagy activating kinase 2,Unc-51-like kinase (ULK) family,['unc-51']
783,VRK serine/threonine kinase 1,Vaccina related kinase (VRK) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
784,VRK serine/threonine kinase 2,Vaccina related kinase (VRK) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
785,VRK serine/threonine kinase 3,Vaccina related kinase (VRK) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
786,phosphoinositide-3-kinase regulatory subunit 4,VPS15 family,['vps-15']
787,"protein kinase, membrane associated tyrosine/threonine 1",WEE family,"['wee-1.1', 'wee-1.3']"
788,WNK lysine deficient protein kinase 1,Wnk family,['hpo-11']
789,WNK lysine deficient protein kinase 3,Wnk family,['hpo-11']
790,WNK lysine deficient protein kinase 4,Wnk family,['hpo-11']
791,serine/threonine kinase 32A,YANK family,"['wts-1', 'M03C11.1', 'T24D5.4']"
792,serine/threonine kinase 32B,YANK family,"['wts-1', 'M03C11.1', 'T24D5.4']"
793,serine/threonine kinase 32C,YANK family,"['wts-1', 'M03C11.1', 'T24D5.4']"
794,ABCA1,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
795,ABCA2,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
796,ABCA3,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
797,ABCA4,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
798,ABCA5,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
799,ABCA6,ABCA subfamily,"['abt-1', 'abt-2', 'abt-4', 'abt-5', 'abt-6']"
800,ABCA7,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
801,ABCA8,ABCA subfamily,"['abt-1', 'abt-2', 'abt-4', 'abt-5', 'abt-6']"
802,ABCA9,ABCA subfamily,"['abt-1', 'abt-2', 'abt-4', 'abt-5', 'abt-6']"
803,ABCA12,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
804,ABCA13,ABCA subfamily,"['abt-1', 'abt-2', 'abt-5', 'abt-6']"
805,ABCB1,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
806,ABCB2,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
807,ABCB3,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14', 'haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
808,ABCB4,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
809,ABCB5,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-5', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
810,ABCB6,ABCB subfamily,['hmt-1']
811,ABCB7,ABCB subfamily,['abtm-1']
812,ABCB8,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
813,ABCB9,ABCB subfamily,['haf-9']
814,ABCB10,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
815,ABCB11,ABCB subfamily,"['haf-7', 'haf-8', 'pgp-1', 'pgp-6', 'pgp-7', 'pgp-8', 'pgp-9', 'pgp-12', 'pgp-14']"
816,ABCC1,ABCC subfamily,['cft-1']
817,ABCC2,ABCC subfamily,['cft-1']
818,ABCC3,ABCC subfamily,['cft-1']
819,ABCC4,ABCC subfamily,['cft-1']
820,ABCC5,ABCC subfamily,['cft-1']
821,ABCC6,ABCC subfamily,['cft-1']
822,"ATP-binding cassette, sub-family C (CFTR/MRP), member 8",ABCC subfamily,['cft-1']
823,ABCC9,ABCC subfamily,['cft-1']
824,ABCC10,ABCC subfamily,['cft-1']
825,ABCC12,ABCC subfamily,['cft-1']
826,ABCD1,ABCD subfamily of peroxisomal ABC transporters,['pmp-4']
827,ABCD2,ABCD subfamily of peroxisomal ABC transporters,['pmp-4']
828,ABCD3,ABCD subfamily of peroxisomal ABC transporters,"['pmp-1', 'pmp-2']"
829,ABCG1,ABCG subfamily,"['abcx-1', 'wht-1', 'wht-4']"
830,ABCG2,ABCG subfamily,"['abcx-1', 'wht-1', 'wht-4']"
831,ABCG4,ABCG subfamily,"['abcx-1', 'wht-1', 'wht-4']"
832,ABCG5,ABCG subfamily,['abch-1']
833,ABCG8,ABCG subfamily,"['abcx-1', 'wht-1', 'wht-4']"
834,Anion exchange protein 1,Anion exchangers,"['abts-1', 'abts-4']"
835,Anion exchange protein 2,Anion exchangers,"['abts-1', 'abts-4']"
836,Anion exchange protein 3,Anion exchangers,"['abts-1', 'abts-4']"
837,Anion exchange protein 4,Anion exchangers,"['abts-1', 'abts-3', 'abts-4']"
838,SERCA3,Ca2+-ATPases,['sca-1']
839,Glucose transporter  5,Class II transporters,"['K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
840,Glucose transporter  7,Class II transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
841,Glucose transporter  9,Class II transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
842,Glucose transporter  6,Class II transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
843,Glucose transporter  8,Class II transporters,"['K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
844,Glucose transporter  10,Class II transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
845,Glucose transporter  12,Class II transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
846,Glucose transporter  1,Class I transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
847,Glucose transporter  2,Class I transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
848,Glucose transporter  3,Class I transporters,"['K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
849,Glucose transporter  4,Class I transporters,"['F13B12.2', 'K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'fgt-1', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
850,F-type ATPase α subunit,F-type ATPase,['T26E3.7']
851,F-type ATPase β subunit,F-type ATPase,['atp-2']
852,F-type ATPase δ subunit,F-type ATPase,['F58F12.1']
853,F-type ATPase B subunit,F-type ATPase,"['asb-1', 'asb-2', 'asb-1', 'asb-2']"
854,F-type ATPase D subunit,F-type ATPase,['atp-5']
855,F-type ATPase E subunit,F-type ATPase,['R04F11.2']
856,F-type ATPase F2 subunit,F-type ATPase,['R53.4']
857,GlyT2,Glycine transporter subfamily,['snf-6']
858,"ATB0,+",Glycine transporter subfamily,['snf-12']
859,Sodium/glucose cotransporter 2,Hexose transporter family,['cho-1']
860,Low affinity sodium-glucose cotransporter,Hexose transporter family,"['cho-1', 'ZK822.5']"
861,Sodium/glucose cotransporter 4,Hexose transporter family,['cho-1']
862,Sodium/glucose cotransporter 5,Hexose transporter family,['cho-1']
863,mitochondrial carrier 1,Miscellaneous SLC25 mitochondrial transporters,"['mtch-1', 'F43E2.11']"
864,mitochondrial carrier 2,Miscellaneous SLC25 mitochondrial transporters,"['mtch-1', 'F43E2.11']"
865,SLC25A46,Miscellaneous SLC25 mitochondrial transporters,['slc-25A46']
866,AGC1,Mitochondrial amino acid transporter subfamily,['K02F3.2']
867,ORNT3,Mitochondrial amino acid transporter subfamily,['slc-25A29']
868,SLC25A44,Mitochondrial amino acid transporter subfamily,['F13G3.7']
869,Mitochondrial dicarboxylate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['slc-25A10']
870,Mitochondrial oxoglutarate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['misc-1']
871,Mitochondrial oxodicarboxylate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,['slc-25A21']
872,Mitochondrial adenine nucleotide translocator 4,Mitochondrial nucleotide transporter subfamily,['R07E3.4']
873,Graves disease carrier,Mitochondrial nucleotide transporter subfamily,"['Y106G6D.5', 'C41D11.6', 'eri-7']"
874,Deoxynucleotide carrier 1,Mitochondrial nucleotide transporter subfamily,['hpo-12']
875,S-Adenosylmethionine carrier,Mitochondrial nucleotide transporter subfamily,['slc-25A26']
876,SLC25A42,Mitochondrial nucleotide transporter subfamily,['slc-25A42']
877,MFT,Mitochondrial nucleotide transporter subfamily,['slc-25A32']
878,Uncoupling protein 4,Mitochondrial uncoupling proteins,['ucp-4']
879,sodium/potassium-transporting ATPase subunit α-3,Na+/K+-ATPases,['eat-6']
880,sodium/potassium-transporting ATPase subunit β-1,Na+/K+-ATPases,['nkb-2']
881,Organic cation transporter-like 2,Orphan or poorly characterized SLC22 family members,['C53B4.3']
882,Probable sodium-coupled neutral amino acid transporter 6,Orphan SLC38 transporters,"['slc-36.4', 'Y18D10A.23', 'slc-36.3', 'Y43F4B.7', 'R02F2.8', 'slc-36.2']"
883,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,"['unc-47', 'slc-36.4', 'Y18D10A.23', 'slc-36.3', 'Y43F4B.7', 'R02F2.8', 'slc-36.2']"
884,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,"['unc-47', 'slc-36.4', 'Y18D10A.23', 'slc-36.3', 'Y43F4B.7', 'R02F2.8', 'slc-36.2']"
885,Putative sodium-coupled neutral amino acid transporter 9,Orphan SLC38 transporters,['F13H10.3']
886,Putative sodium-coupled neutral amino acid transporter 10,Orphan SLC38 transporters,['Y51F10.4']
887,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,"['slc-36.4', 'Y18D10A.23', 'slc-36.3', 'Y43F4B.7', 'R02F2.8', 'slc-36.2']"
888,Tat1,Other SLC26 anion exchangers,"['sulp-4', 'sulp-5', 'sulp-7', 'sulp-8', 'sulp-2', 'sulp-3', 'sulp-6']"
889,Proton myo-inositol cotransporter,Proton-coupled inositol transporter,"['K08F9.1', 'hmit-1.3', 'Y37A1A.3', 'hmit-1.2', 'C35A11.4', 'F11D5.5', 'K09C4.1', 'K09C4.2', 'K09C4.4', 'K09C4.5', 'F11D5.7']"
890,Sat-1,Selective sulphate transporters,"['sulp-4', 'sulp-5', 'sulp-7', 'sulp-8', 'sulp-2', 'sulp-3', 'sulp-6']"
891,DTDST,Selective sulphate transporters,"['sulp-4', 'sulp-5', 'sulp-7', 'sulp-8', 'sulp-2', 'sulp-3', 'sulp-6']"
892,Sialin,Sialic acid transporter,"['eat-4', 'C18D1.2', 'slc-17.2', 'F11A5.9', 'vglu-2', 'M162.5', 'R10D12.1', 'T01H3.3', 'vglu-3', 'Y15E3A.4', 'C01B4.7', 'C01B4.8', 'C18H9.5', 'F44E7.7', 'F56A4.10', 'F56A4.12', 'H11E01.2', 'K11G9.5', 'T19D12.9', 'T19D12.10', 'T22F3.7', 'T22F3.8', 'T22F3.10', 'T22F3.11', 'Y4C6B.3', 'Y4C6B.4', 'Y19D10A.4', 'Y19D10A.5', 'Y19D10A.8', 'Y19D10A.11', 'C42C1.19']"
893,Sodium/bile acid and sulphated solute cotransporter 3,SLC10 family of sodium-bile acid co-transporters,['Y71G10AR.4']
894,Sodium/bile acid and sulphated solute cotransporter 5,SLC10 family of sodium-bile acid co-transporters,['Y71G10AR.4']
895,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
896,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
897,Na-Cl symporter,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
898,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
899,K-Cl cotransporter 2,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
900,K-Cl cotransporter 3,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
901,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,"['nkcc-1', 'kcc-2', 'T04B8.5']"
902,Cation-chloride cotransporter 9,SLC12 family of cation-coupled chloride transporters,['F10E7.9']
903,Cation-chloride cotransporter 6,SLC12 family of cation-coupled chloride transporters,['T04B8.5']
904,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,"['nac-1', 'nac-2', 'nac-3', 'B0285.6']"
905,Peptide transporter 3,SLC15 family of peptide transporters,['pept-1']
906,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
907,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
908,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
909,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
910,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
911,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
912,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
913,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
914,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
915,Monocarboxylate transporter 11,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
916,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
917,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
918,Monocarboxylate transporter 14,SLC16 family of monocarboxylate transporters,"['mct-4', 'mct-3', 'mct-2', 'mct-6', 'mct-5', 'mct-1']"
919,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,"['cat-1', 'W05E10.1', 'ZK550.2']"
920,Vesicular monoamine transporter 2,SLC18 family of vesicular amine transporters,"['W05E10.1', 'ZK550.2']"
921,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,['unc-17']
922,Vesicular polyamine transporter,SLC18 family of vesicular amine transporters,['vpat-1']
923,Reduced folate transporter 1,SLC19 family of vitamin transporters,"['folt-1', 'folt-2', 'folt-3']"
924,Thiamine transporter 1,SLC19 family of vitamin transporters,"['folt-1', 'folt-2', 'folt-3']"
925,Thiamine transporter 2,SLC19 family of vitamin transporters,"['folt-1', 'folt-2', 'folt-3']"
926,Sodium-dependent phosphate transporter 1,SLC20 family of sodium-dependent phosphate transporters,"['pitr-6', 'pitr-2', 'pitr-3', 'pitr-1', 'pitr-5']"
927,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,"['pitr-6', 'pitr-2', 'pitr-3', 'pitr-1', 'pitr-5']"
928,Sodium-dependent vitamin C transporter 1,SLC23 family of ascorbic acid transporters,"['C51E3.6', 'T07G12.2', 'T07G12.4', 'T07G12.5', 'R11E3.2', 'Y59E9AL.4']"
929,Sodium-dependent vitamin C transporter 2,SLC23 family of ascorbic acid transporters,"['C51E3.6', 'T07G12.2', 'T07G12.4', 'T07G12.5', 'R11E3.2', 'Y59E9AL.4']"
